 11   13.459058 4.415E-29 4.159E-05.09460.391 3482.48010.730.002760          0 2 0          0 2 0  4  2  2        5  1  5      534253807294713152     9.0   11.0
 11   14.199464 4.100E-27 4.359E-05.05850.352 2905.43350.570.003590          0 1 0          0 1 0  8  5  4        7  6  1      634223837294713152    51.0   45.0
 11   14.343694 4.056E-30 4.216E-05.09660.434 3962.91790.74-.003240          0 0 1          0 0 1  4  1  4        3  2  1      534263837294713152     9.0    7.0
 11   14.515668 4.256E-31 5.000E-05.05740.315 4564.36660.630.000000          0 2 0          0 2 0  7  6  2        8  5  3      5333308387659336 0    15.0   17.0
 11   14.588314 4.811E-24 2.114E-05.06200.271 1045.05830.630.004350          0 0 0          0 0 0  7  5  3        6  6  0      764426807260783049    15.0   13.0
 11   14.634263 1.926E-28 3.980E-05.04980.333 3306.29550.530.004340          0 1 0          0 1 0  9  6  4        8  7  1      534243807294713152    19.0   17.0
 11   14.648494 7.126E-23 2.773E-05.07140.329  742.07630.660.002310          0 0 0          0 0 0  6  4  3        5  5  0      764526807260233049    39.0   33.0
 11   14.701401 1.465E-27 4.843E-05.06000.352 2905.43060.590.004390          0 1 0          0 1 0  8  5  3        7  6  2      534223807294713152    17.0   15.0
 11   14.718144 5.844E-28 4.049E-05.05020.333 3306.29520.530.004490          0 1 0          0 1 0  9  6  3        8  7  2      534223807294713152    57.0   51.0
 11   14.777502 1.481E-23 2.198E-05.06250.275 1045.05800.640.004460          0 0 0          0 0 0  7  5  2        6  6  1      764426807260783049    45.0   39.0
 11   14.943038 1.298E-30 5.230E-05.05850.333 4564.03480.57-.003590          0 2 0          0 2 0  7  6  1        8  5  4      534233837294713152    45.0   51.0
 11   14.943708 8.630E-22 5.381E-05.08890.412  285.41860.71-.002270          0 0 0          0 0 0  4  2  3        3  3  0      764426837260783049    27.0   21.0
 11   15.449706 1.322E-25 6.797E-05.09250.434 1907.45140.73-.000520          0 1 0          0 1 0  4  2  2        3  3  1      764223837294713152     9.0    7.0
 11   15.488908 1.745E-30 3.706E-05.08010.412 4134.79840.69-.000060          1 0 0          1 0 0  5  3  3        4  4  0      534253837294713152    11.0    9.0
 11   15.707163 2.733E-23 3.430E-05.07310.356  742.07300.680.002590          0 0 0          0 0 0  6  4  2        5  5  1      764426807260783049    13.0   11.0
 11   15.833924 1.090E-22 4.745E-05.08010.395  488.13420.69-.000060          0 0 0          0 0 0  5  3  3        4  4  0      764426807260783049    11.0    9.0
 11   15.970344 1.906E-29 6.456E-05.08890.434 3935.34460.71-.002270          1 0 0          1 0 0  4  2  3        3  3  0      534263807294713152    27.0   21.0
 11   16.294310 2.211E-23 1.353E-05.08740.426  586.47920.710.000930          0 0 0          0 0 0  6  2  4        7  1  7      764426807260783049    13.0   15.0
 11   16.628255 1.126E-26 8.639E-05.06780.371 2552.87970.620.001890          0 1 0          0 1 0  7  4  4        6  5  1      664223837294713152    15.0   13.0
 11   16.797236 3.170E-24 2.596E-05.05330.233 1394.81420.590.005610          0 0 0          0 0 0  8  6  3        7  7  0      764426807260783049    51.0   45.0
 11   16.827731 1.060E-24 2.609E-05.05340.234 1394.81420.600.005640          0 0 0          0 0 0  8  6  2        7  7  1      764426837260783049    17.0   15.0
 11   17.140163 4.666E-31 1.497E-05.07410.362 4232.38430.610.000000          1 0 0          1 0 0  6  2  4        7  1  7      5333308387659336 0    13.0   15.0
 11   17.219581 1.344E-28 1.212E-04.09950.434 3299.99100.740.003420          0 2 0          0 2 0  2  2  0        3  1  3      534263807294713152     5.0    7.0
 11   17.488532 1.874E-28 2.944E-03.10710.480 3779.49310.770.006550          0 0 1          0 0 1  1  1  0        1  0  1      534223807294713152     3.0    3.0
 11   17.561720 1.752E-29 1.746E-04.07440.371 4016.05280.64-.003720          0 2 0          0 2 0  7  3  5        6  4  2      534253837294713152    15.0   13.0
 11   17.690333 2.274E-26 2.924E-05.06010.320 2533.79320.580.001630          0 0 0          0 0 0 14  3 12       13  4  9      564426837260783049    87.0   81.0
 11   17.716484 5.942E-31 3.369E-05.03740.213 4507.52260.430.000000          0 1 0          0 1 0 14  4 10       15  3 13      4333308387659336 0    29.0   31.0
 11   17.767107 2.018E-30 9.962E-05.07630.352 4368.54600.690.004960          0 2 0          0 2 0  8  4  4        7  5  3      534243807294713152    17.0   15.0
 11   17.820707 1.258E-30 3.490E-05.03430.195 4409.34430.35-.015460          0 0 0          0 0 0 18  4 14       17  7 11      434443837260713049    37.0   35.0
 11   18.037613 9.485E-28 3.169E-03.10710.480 3680.45370.770.006550          1 0 0          1 0 0  1  1  0        1  0  1      534223837294713152     9.0    9.0
 11   18.235633 2.014E-25 1.625E-04.08700.412 2005.91690.70-.003130          0 1 0          0 1 0  5  2  4        4  3  1      564223807294713152    11.0    9.0
 11   18.295137 9.682E-29 6.654E-05.04260.315 3752.41620.480.004660          0 1 0          0 1 0 10  7  4        9  8  1      534243807294713152    63.0   57.0
 11   18.308292 3.232E-29 6.669E-05.04270.315 3752.41620.480.004690          0 1 0          0 1 0 10  7  3        9  8  2      534243837294713152    21.0   19.0
 11   18.481286 9.559E-28 2.389E-04.09910.456 3316.14530.74-.002370          0 2 0          0 2 0  3  1  2        2  2  1      534223837294713152    21.0   15.0
 11   18.574181 2.226E-28 1.253E-04.08890.412 3482.06450.710.002270          0 2 0          0 2 0  3  3  0        4  2  3      534263837294713152    21.0   27.0
 11   18.577385 5.236E-20 3.443E-03.11030.480   23.79440.770.006550          0 0 0          0 0 0  1  1  0        1  0  1      766426807240783049     9.0    9.0
 11   18.811116 1.293E-30 6.775E-05.07970.352 4368.54610.69-.013380          1 0 0          0 2 0  8  0  8        7  5  3      534243837294713152    17.0   15.0
 11   18.896436 3.952E-29 1.495E-04.08360.352 4052.83690.71-.003600          0 2 0          0 2 0  8  2  7        7  3  4      534243837294713152    51.0   45.0
 11   18.920476 3.930E-30 3.430E-05.08330.412 4135.01760.710.000510          1 0 0          1 0 0  5  3  2        4  4  1      534263837294713152    33.0   27.0
 11   19.076984 3.066E-26 2.774E-05.05650.299 2414.72340.560.018150          0 0 0          0 0 0 12  6  7       13  3 10      564426807260783049    75.0   81.0
 11   19.281908 4.546E-26 1.357E-04.07330.371 2552.85720.670.004000          0 1 0          0 1 0  7  4  3        6  5  2      664223837294713152    45.0   39.0
 11   19.453841 4.584E-30 6.374E-05.08010.412 4224.85090.69-.000060          0 0 1          0 0 1  5  3  3        4  4  0      534253837294713152    33.0   27.0
 11   19.728282 9.468E-31 9.667E-04.08040.428 4717.47420.740.000000          0 3 0          0 3 0  2  0  2        1  1  1      4333308387659336 0     5.0    3.0
 11   19.736776 5.587E-28 2.550E-05.05410.221 3244.60060.540.019030          0 0 0          0 0 0 14  7  8       15  4 11      534426837260713049    87.0   93.0
 11   19.746229 6.296E-30 1.266E-04.08890.434 4030.30610.71-.002270          0 0 1          0 0 1  4  2  3        3  3  0      534263837294713152     9.0    7.0
 11   19.788016 3.286E-30 3.910E-05.02920.183 4201.25140.290.009980          0 0 0          0 0 0 17  6 12       18  3 15      434443837260713049    35.0   37.0
 11   19.803981 6.538E-27 8.430E-05.08150.333 2670.78970.71-.003200          0 1 0          0 1 0  9  2  8        8  3  5      634223837294713152    19.0   17.0
 11   19.849725 2.239E-25 1.840E-04.07640.391 2251.86240.65-.001360          0 1 0          0 1 0  6  3  4        5  4  1      564223807294713152    39.0   33.0
 11   20.037886 9.234E-31 7.213E-05.06310.362 4381.90400.640.000000          1 0 0          1 0 0  6  4  2        5  5  1      5333308387659336 0    13.0   11.0
