% Module: Plotter, ID: c0p1t10p1cfm0
% Device: DEV4674
% Time: 2026/08/06 09:52:57
% Demod 1 Sample R,  /dev4674/demods/0/sample.R
% Time (s), Amplitude (V)
-19.9999146667; 8.15449347809e-08
-19.9993173333; 8.15442562002e-08
-19.99872; 8.15430669574e-08
-19.9981226667; 8.15418090673e-08
-19.9975253333; 8.15405525229e-08
-19.996928; 8.15393670222e-08
-19.9963306667; 8.15381130946e-08
-19.9957333333; 8.15369300653e-08
-19.995136; 8.15356787547e-08
-19.9945386667; 8.15344981972e-08
-19.9939413333; 8.15332495038e-08
-19.993344; 8.15320714183e-08
-19.9927466667; 8.15314073731e-08
-19.9921493333; 8.15302317681e-08
-19.991552; 8.15289883187e-08
-19.9909546667; 8.15278151861e-08
-19.9903573333; 8.15266432544e-08
-19.98976; 8.15254036946e-08
-19.9891626667; 8.15242342356e-08
-19.9885653333; 8.15230659777e-08
-19.987968; 8.1521830308e-08
-19.9873706667; 8.15206645231e-08
-19.9867733333; 8.15194999395e-08
-19.986176; 8.15182681603e-08
-19.9855786667; 8.151710605e-08
-19.9849813333; 8.15159451412e-08
-19.984384; 8.15147854338e-08
-19.9837866667; 8.15135588179e-08
-19.9831893333; 8.15124015843e-08
-19.982592; 8.15118277271e-08
-19.9819946667; 8.1510672905e-08
-19.9813973333; 8.15095192846e-08
-19.9808; 8.15082991141e-08
-19.9802026667; 8.15071479681e-08
-19.9796053333; 8.15059980239e-08
-19.979008; 8.15048492816e-08
-19.9784106667; 8.15037017413e-08
-19.9778133333; 8.15031376441e-08
-19.977216; 8.15019925161e-08
-19.9766186667; 8.15008485902e-08
-19.9760213333; 8.14997058664e-08
-19.975424; 8.14985643449e-08
-19.9748266667; 8.14974240257e-08
-19.9742293333; 8.14968671989e-08
-19.973632; 8.14957292924e-08
-19.9730346667; 8.14945925884e-08
-19.9724373333; 8.14934570869e-08
-19.97184; 8.14929051105e-08
-19.9712426667; 8.14917720221e-08
-19.9706453333; 8.14906401364e-08
-19.970048; 8.14895094533e-08
-19.9694506667; 8.14889623279e-08
-19.9688533333; 8.14878340583e-08
-19.968256; 8.14867732563e-08
-19.9676586667; 8.14856473216e-08
-19.9670613333; 8.14851049766e-08
-19.966464; 8.14839814558e-08
-19.9658666667; 8.1482859138e-08
-19.9652693333; 8.14818039378e-08
-19.964672; 8.14812663738e-08
-19.9640746667; 8.14801476025e-08
-19.9634773333; 8.14790957403e-08
-19.96288; 8.14785617465e-08
-19.9622826667; 8.14774465221e-08
-19.9616853333; 8.14763979982e-08
-19.961088; 8.14758675751e-08
-19.9604906667; 8.14748212573e-08
-19.9598933333; 8.14737107127e-08
-19.959296; 8.14732490821e-08
-19.9586986667; 8.14721408816e-08
-19.9581013333; 8.14710989689e-08
-19.957504; 8.14705756166e-08
-19.9569066667; 8.14695359104e-08
-19.9563093333; 8.14684323909e-08
-19.955712; 8.14679774184e-08
-19.9551146667; 8.14668762435e-08
-19.9545173333; 8.14664234931e-08
-19.95392; 8.14653892668e-08
-19.9533226667; 8.14648741349e-08
-19.9527253333; 8.14638421155e-08
-19.952128; 8.14627467635e-08
-19.9515306667; 8.14622995317e-08
-19.9509333333; 8.1461270786e-08
-19.950336; 8.14607615155e-08
-19.9497386667; 8.14603175876e-08
-19.9491413333; 8.14592280673e-08
-19.948544; 8.14587863621e-08
-19.9479466667; 8.14577631054e-08
-19.9473493333; 8.14572597049e-08
-19.946752; 8.14562386559e-08
-19.9461546667; 8.14558013292e-08
-19.9455573333; 8.14553014382e-08
-19.94496; 8.14542836713e-08
-19.9443626667; 8.14538496492e-08
-19.9437653333; 8.1453353268e-08
-19.943168; 8.14529214764e-08
-19.9425706667; 8.14519080663e-08
-19.9419733333; 8.14514784307e-08
-19.941376; 8.14509867084e-08
-19.9407786667; 8.14505593034e-08
-19.9401813333; 8.14501329802e-08
-19.939584; 8.14491250018e-08
-19.9389866667; 8.14486379389e-08
-19.9383893333; 8.14482149209e-08
-19.937792; 8.14477929848e-08
-19.9371946667; 8.14473721305e-08
-19.9365973333; 8.14468897349e-08
-19.936; 8.14464711115e-08
-19.9354026667; 8.144605357e-08
-19.9348053333; 8.14456371105e-08
-19.934208; 8.14452217328e-08
-19.9336106667; 8.14447451539e-08
-19.9330133333; 8.14443320074e-08
-19.932416; 8.14439199429e-08
-19.9318186667; 8.14435089603e-08
-19.9312213333; 8.14430990597e-08
-19.930624; 8.14426902412e-08
-19.9300266667; 8.14422825048e-08
-19.9294293333; 8.14418758504e-08
-19.928832; 8.1441470278e-08
-19.9282346667; 8.14415869886e-08
-19.9276373333; 8.14411836548e-08
-19.92704; 8.14407814031e-08
-19.9264426667; 8.14403802335e-08
-19.9258453333; 8.14399801461e-08
-19.925248; 8.14395811409e-08
-19.9246506667; 8.14398274059e-08
-19.9240533333; 8.14394305049e-08
-19.923456; 8.14390346861e-08
-19.9228586667; 8.14386399496e-08
-19.9222613333; 8.14388292408e-08
-19.921664; 8.14384366758e-08
-19.9210666667; 8.1438045193e-08
-19.9204693333; 8.14382985624e-08
-19.919872; 8.1437909184e-08
-19.9192746667; 8.1437520888e-08
-19.9186773333; 8.14377166614e-08
-19.91808; 8.14373910751e-08
-19.9174826667; 8.14370059658e-08
-19.9168853333; 8.14372049466e-08
-19.916288; 8.14368823493e-08
-19.9156906667; 8.14365004268e-08
-19.9150933333; 8.14367628245e-08
-19.914496; 8.14363830066e-08
-19.9138986667; 8.14365873127e-08
-19.9133013333; 8.14362696782e-08
-19.912704; 8.14364761024e-08
-19.9121066667; 8.14361604418e-08
-19.9115093333; 8.14357859154e-08
-19.910912; 8.14360552972e-08
-19.9103146667; 8.14357425627e-08
-19.9097173333; 8.14359542446e-08
-19.90912; 8.14362265789e-08
-19.9085226667; 8.14358572839e-08
-19.9079253333; 8.14361316055e-08
-19.907328; 8.14358237775e-08
-19.9067306667; 8.1436040724e-08
-19.9061333333; 8.143573487e-08
-19.905536; 8.14360131027e-08
-19.9049386667; 8.14362331958e-08
-19.9043413333; 8.14359302744e-08
-19.903744; 8.14362114594e-08
-19.9031466667; 8.1435910449e-08
-19.9025493333; 8.14361347104e-08
-19.901952; 8.14364188477e-08
-19.9013546667; 8.143612077e-08
-19.9007573333; 8.14364068311e-08
-19.90016; 8.14366938572e-08
-19.8995626667; 8.14363986491e-08
-19.8989653333; 8.14366291357e-08
-19.898368; 8.14363359017e-08
-19.8977706667; 8.14366268387e-08
-19.8971733333; 8.14369187407e-08
-19.896576; 8.14366283764e-08
-19.8959786667; 8.1436922202e-08
-19.8953813333; 8.14372169927e-08
-19.894784; 8.14369294981e-08
-19.8941866667; 8.14372262123e-08
-19.8935893333; 8.14375238916e-08
-19.892992; 8.14372392666e-08
-19.8923946667; 8.14375388695e-08
-19.8917973333; 8.14378971402e-08
-19.8912; 8.14381986094e-08
-19.8906026667; 8.14379177497e-08
-19.8900053333; 8.14382211425e-08
-19.889408; 8.14385255002e-08
-19.8888106667; 8.14383049007e-08
-19.8882133333; 8.14386111184e-08
-19.887616; 8.1438918301e-08
-19.8870186667; 8.14386431177e-08
-19.8864213333; 8.14390093649e-08
-19.885824; 8.14393193723e-08
-19.8852266667; 8.14390469956e-08
-19.8846293333; 8.14394158817e-08
-19.884032; 8.14397287139e-08
