% Module: Plotter, ID: c0p1t10p1cfm0
% Device: DEV4674
% Time: 2026/07/29 13:19:47
% Demod 1 Sample R,  /dev4674/demods/0/sample.R
% Time (s), Amplitude (V)
-19.9999146667; 9.50799336354e-08
-19.9993173333; 9.50654121027e-08
-19.99872; 9.50510907565e-08
-19.9981226667; 9.50365693135e-08
-19.9975253333; 9.50222480346e-08
-19.996928; 9.50071757677e-08
-19.9963306667; 9.49928545528e-08
-19.9957333333; 9.49783332849e-08
-19.995136; 9.49640121375e-08
-19.9945386667; 9.49494909596e-08
-19.9939413333; 9.49351698798e-08
-19.993344; 9.49206487919e-08
-19.9927466667; 9.49057768384e-08
-19.9921493333; 9.48912558361e-08
-19.991552; 9.48769348881e-08
-19.9909546667; 9.48624139759e-08
-19.9903573333; 9.48480930958e-08
-19.98976; 9.48335722739e-08
-19.9891626667; 9.48192514616e-08
-19.9885653333; 9.480417976e-08
-19.987968; 9.47898590121e-08
-19.9873706667; 9.47753383664e-08
-19.9867733333; 9.47610176864e-08
-19.986176; 9.47464971312e-08
-19.9855786667; 9.47321765193e-08
-19.9849813333; 9.47171050606e-08
-19.984384; 9.47027845132e-08
-19.9837866667; 9.46882641347e-08
-19.9831893333; 9.46739436554e-08
-19.982592; 9.46594233677e-08
-19.9819946667; 9.46445519431e-08
-19.9813973333; 9.46300317415e-08
-19.9808; 9.46157113953e-08
-19.9802026667; 9.46011912846e-08
-19.9796053333; 9.45868710067e-08
-19.979008; 9.45717999528e-08
-19.9784106667; 9.45574797398e-08
-19.9778133333; 9.45429598066e-08
-19.977216; 9.45286396621e-08
-19.9766186667; 9.451411982e-08
-19.9760213333; 9.44992486903e-08
-19.975424; 9.44847289347e-08
-19.9748266667; 9.44704089239e-08
-19.9742293333; 9.44558892597e-08
-19.973632; 9.44410182477e-08
-19.9730346667; 9.44264986702e-08
-19.9724373333; 9.44121787932e-08
-19.97184; 9.43976593072e-08
-19.9712426667; 9.43833394991e-08
-19.9706453333; 9.43682690141e-08
-19.970048; 9.43539492713e-08
-19.9694506667; 9.43394299638e-08
-19.9688533333; 9.43251102899e-08
-19.968256; 9.43100399675e-08
-19.9676586667; 9.42957203592e-08
-19.9670613333; 9.42812012305e-08
-19.966464; 9.42668816912e-08
-19.9658666667; 9.42518115317e-08
-19.9652693333; 9.4237492058e-08
-19.964672; 9.4223172614e-08
-19.9640746667; 9.42086537039e-08
-19.9634773333; 9.41937831915e-08
-19.96288; 9.41792643689e-08
-19.9622826667; 9.41649450598e-08
-19.9616853333; 9.41504263293e-08
-19.961088; 9.4135555936e-08
-19.9604906667; 9.4121037293e-08
-19.9598933333; 9.41067181192e-08
-19.959296; 9.40921995685e-08
-19.9586986667; 9.40773292944e-08
-19.9581013333; 9.40628108314e-08
-19.957504; 9.40484917932e-08
-19.9569066667; 9.40339734226e-08
-19.9563093333; 9.40191032681e-08
-19.955712; 9.40047843258e-08
-19.9551146667; 9.39902660829e-08
-19.9545173333; 9.39759472104e-08
-19.95392; 9.3960877858e-08
-19.9533226667; 9.39465590518e-08
-19.9527253333; 9.39320409895e-08
-19.952128; 9.39177222531e-08
-19.9515306667; 9.39026530655e-08
-19.9509333333; 9.38883343954e-08
-19.950336; 9.38738165142e-08
-19.9497386667; 9.38594979142e-08
-19.9491413333; 9.38444288915e-08
-19.948544; 9.38301103579e-08
-19.9479466667; 9.38157918545e-08
-19.9473493333; 9.38012741947e-08
-19.946752; 9.37864045119e-08
-19.9461546667; 9.37718869405e-08
-19.9455573333; 9.37575685739e-08
-19.94496; 9.37430510958e-08
-19.9443626667; 9.37281815338e-08
-19.9437653333; 9.37136641443e-08
-19.943168; 9.36993459147e-08
-19.9425706667; 9.36842773403e-08
-19.9419733333; 9.36699591776e-08
-19.941376; 9.36556410452e-08
-19.9407786667; 9.36411238782e-08
-19.9401813333; 9.36262545229e-08
-19.939584; 9.36117374447e-08
-19.9389866667; 9.35974194498e-08
-19.9383893333; 9.35823511593e-08
-19.937792; 9.35680332315e-08
-19.9371946667; 9.35535163361e-08
-19.9365973333; 9.3539198479e-08
-19.936; 9.35241303552e-08
-19.9354026667; 9.35098125653e-08
-19.9348053333; 9.34952958531e-08
-19.934208; 9.34804268002e-08
-19.9336106667; 9.34659101772e-08
-19.9330133333; 9.34515925255e-08
-19.932416; 9.34372749044e-08
-19.9318186667; 9.34222070658e-08
-19.9312213333; 9.34078895121e-08
-19.930624; 9.33933731132e-08
-19.9300266667; 9.33785042689e-08
-19.9294293333; 9.33639879596e-08
-19.928832; 9.33496705445e-08
-19.9282346667; 9.33351543297e-08
-19.9276373333; 9.33202856078e-08
-19.92704; 9.33057694826e-08
-19.9264426667; 9.32914522065e-08
-19.9258453333; 9.32763847852e-08
-19.925248; 9.32620675768e-08
-19.9246506667; 9.32477503992e-08
-19.9240533333; 9.32326830969e-08
-19.923456; 9.32183659871e-08
-19.9228586667; 9.32038501772e-08
-19.9222613333; 9.31895331389e-08
-19.921664; 9.31744660051e-08
-19.9210666667; 9.31601490349e-08
-19.9204693333; 9.314563341e-08
-19.919872; 9.31307650811e-08
-19.9192746667; 9.31162495465e-08
